,close,sma20,sma50,sma200,indicator_L,indicator_M,indicator_A,score,return_3m,return_12m,effective_state,transition_active,transition_day,engine_intent
2020-03-31,185.1451237368814,187.18478228262188,191.6786027500662,197.5961369471022,False,False,False,0,-0.07586811987390951,-0.07486568705127383,BEAR_ACTIVE,False,0,SOXS
2020-04-01,181.7811484496385,186.62552258166585,191.20603717168706,197.44691441704174,False,False,False,0,-0.09009678809214161,-0.09231924930588375,BEAR_ACTIVE,False,0,SOXS
2020-04-02,179.43412087298603,186.04576407873273,190.61078542575814,197.27697913871503,False,False,False,0,-0.12165336577018038,-0.08688399361159682,BEAR_ACTIVE,False,0,SOXS
2020-04-03,180.13553532521638,185.41635974482557,190.18360489189533,197.10569058227387,False,False,False,0,-0.11222479699287158,-0.0737535329570187,BEAR_ACTIVE,False,0,SOXS
2020-04-06,184.80028259037354,184.98975461764365,189.89856058246107,196.9811097132634,False,False,False,0,-0.11004006784667397,-0.054608271182438495,BEAR_ACTIVE,False,0,SOXS
2020-04-07,181.3118641240292,184.604861259011,189.64734031070708,196.87635370739778,False,False,False,0,-0.12881430750278688,-0.08935391680402927,BEAR_ACTIVE,False,0,SOXS
2020-04-08,182.0595729583315,184.26563906988167,189.4604599670965,196.77427437295685,False,False,False,0,-0.1289404211749572,-0.09449827045631187,BEAR_ACTIVE,False,0,SOXS
2020-04-09,187.39340380268973,184.1522286624012,189.36455266738176,196.70616363749886,False,False,False,0,-0.12541355045488378,-0.03391060996791473,BEAR_ACTIVE,False,0,SOXS
2020-04-10,182.61696312531146,183.9316043672364,189.18320895755863,196.60667708514137,False,False,False,0,-0.14300187259513575,-0.06321829835168358,BEAR_ACTIVE,False,0,SOXS
2020-04-13,179.00421808858854,183.50052773971342,188.94413874136052,196.4776729227232,False,False,False,0,-0.14757769279548538,-0.08296933389769268,BEAR_ACTIVE,False,0,SOXS
2020-04-14,177.84842555422526,183.22238153584163,188.6907779756728,196.34045941473028,False,False,False,0,-0.14724258637924492,-0.0949849465939655,BEAR_ACTIVE,False,0,SOXS
2020-04-15,176.430424147966,182.67650276177307,188.39609333364027,196.18359340606187,False,False,False,0,-0.16020901959327616,-0.12493324904422032,BEAR_ACTIVE,False,0,SOXS
2020-04-16,178.7373341160666,182.0581992526469,188.2070643181766,196.03430283770885,False,False,False,0,-0.12815759180697506,-0.08439011308020328,BEAR_ACTIVE,False,0,SOXS
2020-04-17,179.4535780209156,181.51178992495403,187.98949204873733,195.8796470732928,False,False,False,0,-0.1335752664165375,-0.0723029978959494,BEAR_ACTIVE,False,0,SOXS
2020-04-20,174.54053093058974,180.66323376673222,187.63298045573552,195.71183405301304,False,False,False,0,-0.15027984271925643,-0.10623198694792002,BEAR_ACTIVE,False,0,SOXS
2020-04-21,175.99707698923882,180.24233061071192,187.2814507299114,195.55404208034454,False,False,False,0,-0.15870054299947534,-0.07622275131414769,BEAR_ACTIVE,False,0,SOXS
2020-04-22,174.4373160416044,179.9080849697268,186.86388922782845,195.38502890990384,False,False,False,0,-0.13428276031731368,-0.10561925434212016,BEAR_ACTIVE,False,0,SOXS
2020-04-23,178.00819102186418,179.79244114678264,186.4987080925937,195.2201242499445,False,False,False,0,-0.10572239607693146,-0.09276531955686718,BEAR_ACTIVE,False,0,SOXS
2020-04-24,176.29160029858022,179.74020629733877,185.9705683526744,195.0529551064863,False,False,False,0,-0.0906845641363635,-0.11358508621330854,BEAR_ACTIVE,False,0,SOXS
2020-04-27,174.56674266172328,179.49967264284103,185.41270484204924,194.86831498105636,False,False,False,0,-0.08796516024031253,-0.11450136993633908,BEAR_ACTIVE,False,0,SOXS
2020-04-28,176.09482391052384,179.04715765152315,184.9041584110795,194.69552945711217,False,False,False,0,-0.08374029855833642,-0.11829515382826594,BEAR_ACTIVE,False,0,SOXS
2020-04-29,178.25783925111278,178.87099219159683,184.48564807865893,194.535303512858,False,False,False,0,-0.07004392101415036,-0.12252762280993845,BEAR_ACTIVE,False,0,SOXS
2020-04-30,179.55496833735856,178.8770345648155,184.15655939481422,194.36753030812034,False,False,False,0,-0.05971353255461742,-0.11954845654634971,BEAR_ACTIVE,False,0,SOXS
2020-05-01,174.88509900153298,178.6145127486313,183.80941176642224,194.2091336951055,False,False,False,0,-0.08204731770751128,-0.14577231888115194,BEAR_ACTIVE,False,0,SOXS
2020-05-04,176.4073623730462,178.19486673776493,183.54541827258618,194.07902646105222,False,False,False,0,-0.07719676935090869,-0.14216351540519778,BEAR_ACTIVE,False,0,SOXS
2020-05-05,173.59074891647413,177.8088109773872,183.22857838283716,193.9579969468922,False,False,False,0,-0.07757123242688335,-0.14447005716533246,BEAR_ACTIVE,False,0,SOXS
2020-05-06,174.26884866175737,177.41927476255847,182.90456507231272,193.87585984819768,False,False,False,0,-0.08439635305581406,-0.13929682378372554,BEAR_ACTIVE,False,0,SOXS
2020-05-07,170.4378913207279,176.57149913846038,182.50012565077452,193.78451601412456,False,False,False,0,-0.11399211219564276,-0.15635651331749167,BEAR_ACTIVE,False,0,SOXS
2020-05-08,171.6733120297016,176.02431658367988,182.16536181710893,193.68796256662893,False,False,False,0,-0.11313658166747942,-0.15552002516109253,BEAR_ACTIVE,False,0,SOXS
2020-05-11,169.53917748855062,175.551064553678,181.7333747900298,193.58482917858007,False,False,False,0,-0.13197226038355137,-0.17920569755977922,BEAR_ACTIVE,False,0,SOXS
2020-05-12,166.1810557139596,174.96769606166472,181.18870203554243,193.46175429315412,False,False,False,0,-0.15329196495797692,-0.1820973561660939,BEAR_ACTIVE,False,0,SOXS
2020-05-13,168.09225303869766,174.5507875062013,180.69122024694119,193.3315423166332,False,False,False,0,-0.17072804856581925,-0.17122092000548716,BEAR_ACTIVE,False,0,SOXS
2020-05-14,168.76579912466377,174.05221075663115,180.24595041080153,193.18399673897562,False,False,False,0,-0.16642365248909374,-0.1872460318965118,BEAR_ACTIVE,False,0,SOXS
2020-05-15,167.17416554741396,173.43824013295608,179.7349612816826,193.02938024098398,False,False,False,0,-0.17044270659863525,-0.18558535385143793,BEAR_ACTIVE,False,0,SOXS
2020-05-18,171.07183354793145,173.26480526382318,179.289750249961,192.8727154778609,False,False,False,0,-0.141133892443577,-0.1558984823688646,BEAR_ACTIVE,False,0,SOXS
2020-05-19,169.92163778238137,172.9610333034803,178.907988379675,192.70863428506863,False,False,False,0,-0.13309445572781775,-0.1644024292204146,BEAR_ACTIVE,False,0,SOXS
2020-05-20,170.04047165482004,172.74119108414106,178.53191747795302,192.55823426347564,False,False,False,0,-0.11548960832005384,-0.175023456306864,BEAR_ACTIVE,False,0,SOXS
2020-05-21,170.795155673662,172.38053931673096,178.15458835238027,192.4207387391558,False,False,False,0,-0.09921510130846956,-0.17167134719213117,BEAR_ACTIVE,False,0,SOXS
2020-05-22,169.169225728135,172.0244205882087,177.7973838863708,192.29777614283623,False,False,False,0,-0.10696945687252146,-0.19670500220897413,BEAR_ACTIVE,False,0,SOXS
2020-05-25,170.46205168241968,171.81918603924353,177.45410990723826,192.19454904682675,False,False,False,0,-0.10504285996033025,-0.2015690587099117,BEAR_ACTIVE,False,0,SOXS
2020-05-26,169.06868775180575,171.46787923130762,177.16725666964115,192.0895436842221,False,False,False,0,-0.11324446778840547,-0.218675955398406,BEAR_ACTIVE,False,0,SOXS
2020-05-27,168.00871060560763,170.95542279903236,176.78047088916654,191.9669488801819,False,False,False,0,-0.10828846808874071,-0.23046936444220822,BEAR_ACTIVE,False,0,SOXS
2020-05-28,171.6862844390161,170.56198860411524,176.3921284919751,191.83610680429393,False,False,False,0,-0.10177039930823228,-0.24207587740053516,BEAR_ACTIVE,False,0,SOXS
2020-05-29,168.92834757563497,170.26415103282034,175.96306015199232,191.71258891967034,False,False,False,0,-0.12660023614235305,-0.25198234438126965,BEAR_ACTIVE,False,0,SOXS
2020-06-01,162.6613414990053,169.5768499891183,175.38605390007194,191.55153949414122,False,False,False,0,-0.1570481182471537,-0.2567879707099886,BEAR_ACTIVE,False,0,SOXS
2020-06-02,166.87311035234555,169.24096806091185,175.03521330492592,191.4272001545722,False,False,False,0,-0.12645275738339812,-0.25670974978183847,BEAR_ACTIVE,False,0,SOXS
2020-06-03,173.74267047623965,169.214659151636,174.8876221372246,191.32982782210559,False,False,False,0,-0.09848793484583551,-0.22066355602207632,BEAR_ACTIVE,False,0,SOXS
2020-06-04,172.67070832626405,169.32630000191278,174.7346149541349,191.22890150475246,False,False,False,0,-0.10687126625694576,-0.22693626517091814,BEAR_ACTIVE,False,0,SOXS
2020-06-05,167.51576746229588,169.1184227735425,174.53820435763168,191.1294262978237,False,False,False,0,-0.11371882117883347,-0.2654664443239372,BEAR_ACTIVE,False,0,SOXS
2020-06-08,166.7309224743356,168.97801002283174,174.28527449208482,191.01204320055825,False,False,False,0,-0.11709714000057381,-0.25037038897983355,BEAR_ACTIVE,False,0,SOXS
2020-06-09,166.01317205126415,168.96961583969696,173.90263545837246,190.89990742624687,False,False,False,0,-0.12468754039158492,-0.2388859344741946,BEAR_ACTIVE,False,0,SOXS
2020-06-10,165.54938811991008,168.8424725937576,173.57800025177792,190.7931609193834,False,False,False,0,-0.11484854936086708,-0.22177944523065396,BEAR_ACTIVE,False,0,SOXS
2020-06-11,162.70338298739844,168.53935178689434,173.24338549406616,190.68761816341058,False,False,False,0,-0.1328302088959764,-0.2256823182517652,BEAR_ACTIVE,False,0,SOXS
2020-06-12,164.22697900180475,168.39199245961385,172.92521436759796,190.59893876109524,False,False,False,0,-0.10459751083225799,-0.22397414708762753,BEAR_ACTIVE,False,0,SOXS
2020-06-15,165.62118398348545,168.11945998139157,172.54163239546017,190.5109015553139,False,False,False,0,-0.11597036364859603,-0.22397024198886617,BEAR_ACTIVE,False,0,SOXS
2020-06-16,161.80015011412402,167.7133855979787,172.15139811526205,190.40630879381263,False,False,False,0,-0.15333716472513026,-0.24531134879522765,BEAR_ACTIVE,False,0,SOXS
2020-06-17,163.62327770213435,167.39252590034442,171.78267221013812,190.3059130349654,False,False,False,0,-0.140551732632611,-0.21978808665385718,BEAR_ACTIVE,False,0,SOXS
2020-06-18,169.0318063661416,167.3043584349684,171.41544026140716,190.2271309754905,False,False,False,0,-0.11738109534436192,-0.164297217992733,BEAR_ACTIVE,False,0,SOXS
2020-06-19,169.52297674146254,167.3220459856348,171.15356053373017,190.131204467611,False,False,False,0,-0.08075347479240658,-0.16274795170240264,BEAR_ACTIVE,False,0,SOXS
2020-06-22,168.65741950518273,167.23181437677292,170.94662456206206,190.0358484742697,False,False,False,0,-0.06881987613827945,-0.16097327418274165,BEAR_ACTIVE,False,0,SOXS
2020-06-23,168.31322297723506,167.19404113804438,170.75592051052226,189.96017341604792,False,False,False,0,-0.06659146749335987,-0.16888217315322207,BEAR_ACTIVE,False,0,SOXS
2020-06-24,169.9848816644347,167.29284969098575,170.62700966085166,189.8771296719954,False,False,False,0,-0.041454658383367704,-0.1700161632269257,NEUTRAL,False,0,NONE
2020-06-25,165.44642695302272,166.98085681668607,170.36119151759075,189.77607191256763,False,False,False,0,-0.07766300311707575,-0.19408875947244086,BEAR_ACTIVE,False,0,SOXS
2020-06-26,165.90739990435685,166.8298094331222,170.09026795525958,189.66069794961675,False,False,False,0,-0.10390618691024345,-0.20161450888806742,BEAR_ACTIVE,False,0,SOXS
2020-06-29,164.92222909812196,166.942853813078,169.89790191861022,189.53449194027013,False,False,False,0,-0.09274294664381666,-0.20936803344441657,BEAR_ACTIVE,False,0,SOXS
2020-06-30,169.82491337647716,167.0904439642846,169.774458646355,189.4345773983936,False,False,False,0,-0.05355284407312266,-0.1927887891547294,BEAR_ACTIVE,False,0,SOXS
2020-07-01,169.39249446459235,166.87293516370224,169.67356221481478,189.32708900566922,False,False,False,0,-0.059638653979230516,-0.1860166139469821,BEAR_ACTIVE,False,0,SOXS
2020-07-02,173.9344819779018,166.93612384628412,169.5920880339355,189.2123389135947,False,False,False,0,-0.058797532450514445,-0.1619855612494412,BEAR_ACTIVE,False,0,SOXS
2020-07-03,170.97030016923603,167.10885048163112,169.48566203134862,189.04983887652318,False,False,False,0,-0.05703743659995064,-0.17897454324824913,BEAR_ACTIVE,False,0,SOXS
2020-07-06,172.59223222399336,167.40191596911401,169.446171822594,188.89413923957224,False,False,False,0,-0.052001334401157506,-0.18198516701376233,BEAR_ACTIVE,False,0,SOXS
2020-07-07,173.4961322915736,167.77606398112948,169.394197990215,188.74018843792314,False,False,False,0,-0.0741609428566059,-0.17274632300469872,BEAR_ACTIVE,False,0,SOXS
2020-07-08,171.17091350821482,168.0571402505447,169.25245947535703,188.55695056333462,False,False,False,0,-0.06267791020729208,-0.1906612379536483,BEAR_ACTIVE,False,0,SOXS
2020-07-09,171.68299605625666,168.5061209039876,169.09502002973502,188.3898215233074,False,False,False,0,-0.040899717953621906,-0.18499205245217543,NEUTRAL,False,0,NONE
2020-07-10,175.0267044798604,169.0461071778904,169.09785213930158,188.23381808270875,False,False,False,0,-0.01586587604344314,-0.16774044549177058,NEUTRAL,False,0,NONE
2020-07-13,174.17016335591836,169.47355614651207,169.053108158959,188.07375242071842,False,False,False,0,-0.012811060240676131,-0.18272027272557434,NEUTRAL,False,0,NONE
2020-07-14,169.62333747163794,169.86471551438777,168.9737599300623,187.88564314216663,False,False,False,0,-0.05099100694044312,-0.17883565739887264,BEAR_ACTIVE,False,0,SOXS
2020-07-15,169.6092362286208,170.16401344071207,168.88056768139955,187.7107764032834,False,False,False,0,-0.05485731686635642,-0.16212896320155346,BEAR_ACTIVE,False,0,SOXS
2020-07-16,167.24817803003808,170.0748320239069,168.81677341558574,187.5492004283538,False,False,False,0,-0.04178028370643405,-0.15444383637642445,NEUTRAL,False,0,NONE
2020-07-17,166.3810924151864,169.91773780759308,168.71092902329548,187.41515133461849,False,False,False,0,-0.05463718340413337,-0.12750735076988218,BEAR_ACTIVE,False,0,SOXS
2020-07-20,166.19959746062761,169.79484670536533,168.644137422737,187.29686049967364,False,False,False,0,-0.047224520348685184,-0.11927009304873548,NEUTRAL,False,0,NONE
2020-07-21,161.82595651961796,169.47048338248447,168.5570354388502,187.1633515620944,False,False,False,0,-0.0909072465112496,-0.1526727096291114,BEAR_ACTIVE,False,0,SOXS
2020-07-22,157.79088447465898,168.8607835229957,168.35100806756938,187.01382817543447,False,False,False,0,-0.10494383052049605,-0.17024597084960869,BEAR_ACTIVE,False,0,SOXS
2020-07-23,159.02412684370682,168.5396685175299,168.15617462195027,186.84121100644967,False,False,False,0,-0.08903537742085876,-0.1665228856665366,BEAR_ACTIVE,False,0,SOXS
2020-07-24,157.75092081073086,168.1318445628486,167.9677097272166,186.64503381375846,False,False,False,0,-0.1041705979337233,-0.18741490940811634,BEAR_ACTIVE,False,0,SOXS
2020-07-27,151.53549139126147,167.46250767750558,167.57698288408318,186.4324025027204,False,False,False,0,-0.14990840218929946,-0.23573039154226794,BEAR_ACTIVE,False,0,SOXS
2020-07-28,153.44979548447344,166.64375178290538,167.247546038125,186.2238260731215,False,False,False,0,-0.1453881955738321,-0.22538233706536315,BEAR_ACTIVE,False,0,SOXS
2020-07-29,154.13923558650984,165.88108883900125,166.9295213167588,186.02474514558565,False,False,False,0,-0.11862567785058287,-0.2384605201227068,BEAR_ACTIVE,False,0,SOXS
2020-07-30,152.44552235508732,164.80664085786054,166.56252865038732,185.82134211838223,False,False,False,0,-0.1358324261279249,-0.24806590112053872,BEAR_ACTIVE,False,0,SOXS
2020-07-31,149.34553195601111,163.72540244719931,166.16605477494485,185.59942936069945,False,False,False,0,-0.13966883092444615,-0.2537218831327981,BEAR_ACTIVE,False,0,SOXS
2020-08-03,151.35359939660503,162.66347080582986,165.78388572922856,185.37787625917505,False,False,False,0,-0.13149366304490318,-0.23672223802015213,BEAR_ACTIVE,False,0,SOXS
2020-08-04,152.21804883085085,161.59956663279374,165.44687295080948,185.1656701904163,False,False,False,0,-0.10690018721007988,-0.21440607981163085,BEAR_ACTIVE,False,0,SOXS
2020-08-05,158.06872962322595,160.94445743854428,165.24807333116183,184.96608198058482,False,False,False,0,-0.07924692688472101,-0.1728804274799025,BEAR_ACTIVE,False,0,SOXS
2020-08-06,159.1489787599336,160.31775657372816,164.99732721758016,184.7893505538569,False,False,False,0,-0.0612849424099553,-0.16268122540083807,BEAR_ACTIVE,False,0,SOXS
2020-08-07,160.1546546279584,159.57415408113303,164.82185335862664,184.6173622536454,False,False,False,0,-0.036264067887342155,-0.16814734499196338,NEUTRAL,False,0,NONE
2020-08-10,159.765086086254,158.85390021764982,164.7639282503716,184.40260962969012,False,False,False,0,-0.0495392666937875,-0.19251305935193574,NEUTRAL,False,0,NONE
2020-08-11,161.86473019278995,158.46596985370743,164.6637606471805,184.19459129793344,False,False,False,0,-0.04089139486594762,-0.16405969413119048,NEUTRAL,False,0,NONE
2020-08-12,163.4976482773667,158.1603904561447,164.45886020320305,183.9713127009636,False,False,False,0,-0.021992137708649384,-0.16099646353170427,NEUTRAL,False,0,NONE
2020-08-13,166.78488610825116,158.13722586005537,164.34114375884278,183.76276749800144,False,False,False,0,-0.025059341159625603,-0.13015523537833018,NEUTRAL,False,0,NONE
2020-08-14,165.45318142098702,158.0908303103454,164.29989203801662,183.5377816699687,False,False,False,0,-0.026297159206510767,-0.14369302839296783,NEUTRAL,False,0,NONE
2020-08-17,164.35433761224587,157.9985673179263,164.25236034077483,183.3080387813943,False,False,False,0,-0.033439886323750834,-0.14778714871558885,NEUTRAL,False,0,NONE
2020-08-18,163.1504822563843,158.06479360476462,164.19510654487723,183.07489185556426,False,False,False,0,-0.04475931057368143,-0.12944998605355995,NEUTRAL,False,0,NONE
2020-08-19,165.22701682450332,158.43660022225686,164.18865911896907,182.86472440563307,False,False,False,0,-0.023303345432147515,-0.13133298947972616,NEUTRAL,False,0,NONE
2020-08-20,169.20500372887685,158.94564406651537,164.31869153379867,182.66719856621575,False,False,False,0,-0.007374356586325681,-0.10207646897944778,NEUTRAL,False,0,NONE
2020-08-21,168.01922601686104,159.45905932682186,164.39453647409977,182.47744569946212,False,False,False,0,-0.006207309874465494,-0.10101442405504824,NEUTRAL,False,0,NONE
2020-08-24,166.9312929649531,160.22884940550645,164.42073865372913,182.27120018913993,False,False,False,0,-0.006412867742219164,-0.09183648108667641,NEUTRAL,False,0,NONE
2020-08-25,167.7914790113676,160.94593358185114,164.540565231674,182.05110709981116,False,False,False,0,-0.02268559448633156,-0.07788062077713909,NEUTRAL,False,0,NONE
2020-08-26,167.17565478136984,161.59775454159416,164.6116127732587,181.82159794407883,False,False,False,0,-0.010375362213736139,-0.08761169465819652,NEUTRAL,False,0,NONE
2020-08-27,169.7339095383385,162.46217390075668,164.62565483670267,181.60946681835708,False,False,False,0,0.043480325282922117,-0.07106438861740516,NEUTRAL,False,0,NONE
2020-08-28,163.85194834716282,163.1874947203143,164.51223426881668,181.36010803791197,False,False,False,0,-0.01810454661511174,-0.10805780403403886,NEUTRAL,False,0,NONE
2020-08-31,161.76381475015287,163.70800548799167,164.37436217371607,181.10528494779248,False,False,False,0,-0.06894596297646383,-0.12459887176589268,BEAR_ACTIVE,False,0,SOXS
2020-09-01,159.81372065984382,164.08778907944134,164.20437212736826,180.8247153814129,False,False,False,0,-0.0744595756341414,-0.15311759460241192,BEAR_ACTIVE,False,0,SOXS
2020-09-02,154.1090041349183,163.88980280502597,163.88685457677792,180.54611337959508,False,False,False,0,-0.08003284425387092,-0.17908624889289226,BEAR_ACTIVE,False,0,SOXS
2020-09-03,151.8172878881954,163.523218261439,163.61427179548136,180.26138133589026,False,False,False,0,-0.08944732245715137,-0.17242437245931908,BEAR_ACTIVE,False,0,SOXS
2020-09-04,149.67388730163992,162.99917989512312,163.289601543427,179.99795502681727,False,False,False,0,-0.09842161647618375,-0.1978617548698005,BEAR_ACTIVE,False,0,SOXS
2020-09-07,149.22947090744705,162.4723991361828,162.97574637961353,179.75565989865095,False,False,False,0,-0.09858035355976213,-0.19621299423282557,BEAR_ACTIVE,False,0,SOXS
2020-09-08,151.89753962156297,161.97403960762142,162.61719890451525,179.5050495126851,False,False,False,0,-0.06641437422768526,-0.1962335836168405,BEAR_ACTIVE,False,0,SOXS
2020-09-09,151.34171934319227,161.36624316091272,162.25618340208723,179.23712077509225,False,False,False,0,-0.07846006628710422,-0.20414919643984508,BEAR_ACTIVE,False,0,SOXS
2020-09-10,148.93351289704512,160.4736745003524,161.75616402047012,178.96849938239015,False,False,False,0,-0.10075807143187854,-0.21534575592038196,BEAR_ACTIVE,False,0,SOXS
2020-09-11,148.82877541339104,159.6424541999726,161.31333352535322,178.7228580498318,False,False,False,0,-0.0801691141298927,-0.2203434411156835,BEAR_ACTIVE,False,0,SOXS
2020-09-14,151.337564872289,158.99161556297477,160.88824017831914,178.53472583828466,False,False,False,0,-0.07508536072850647,-0.23133835030008065,BEAR_ACTIVE,False,0,SOXS
2020-09-15,149.05813780064008,158.28699834018755,160.39948028850046,178.34306769397062,False,False,False,0,-0.11816514888468,-0.26742068869461677,BEAR_ACTIVE,False,0,SOXS
2020-09-16,146.96429443856115,157.37386222089043,159.91534790710736,178.10434803012856,False,False,False,0,-0.13307153246433,-0.27863968694544694,BEAR_ACTIVE,False,0,SOXS
2020-09-17,148.29142625809004,156.32818334735109,159.44751651114404,177.86538392182243,False,False,False,0,-0.12075361586133393,-0.27409996845498075,BEAR_ACTIVE,False,0,SOXS
2020-09-18,147.80354900965241,155.31739949699067,158.9030534017399,177.6323943492581,False,False,False,0,-0.12185420494476928,-0.2887853716521459,BEAR_ACTIVE,False,0,SOXS
2020-09-21,149.34728985994445,154.43819934174024,158.40659593182042,177.39978861005162,False,False,False,0,-0.12140839586682006,-0.27186309459920777,BEAR_ACTIVE,False,0,SOXS
2020-09-22,149.34408424608245,153.515829603476,158.0010108673093,177.1907634215245,False,False,False,0,-0.09732662713539542,-0.27582809265281705,BEAR_ACTIVE,False,0,SOXS
2020-09-23,151.03272724406955,152.70868322661096,157.6294806876183,176.99446212761077,False,False,False,0,-0.0896564750509159,-0.2674832037592271,BEAR_ACTIVE,False,0,SOXS
2020-09-24,148.61945629244087,151.6529605643161,157.25690625286632,176.7844183543725,False,False,False,0,-0.09885127611258282,-0.28288104534262026,BEAR_ACTIVE,False,0,SOXS
2020-09-25,148.6199225153552,150.89135927272568,156.90168285486973,176.57548430010465,False,False,False,0,-0.12486384029010855,-0.27354557946374325,BEAR_ACTIVE,False,0,SOXS
2020-09-28,148.1562689348591,150.21098198196103,156.54081628435432,176.35211468785266,False,False,False,0,-0.12536698037806038,-0.2575978913574877,BEAR_ACTIVE,False,0,SOXS
2020-09-29,145.37441083497586,149.4890164907176,156.21178537066152,176.10940093116972,False,False,False,0,-0.164200167891692,-0.24750905743756257,BEAR_ACTIVE,False,0,SOXS
2020-09-30,141.86608470954377,148.8768705194489,155.8932893753592,175.8386970468884,False,False,False,0,-0.17022965644257082,-0.2527770190446875,BEAR_ACTIVE,False,0,SOXS
2020-10-01,143.4342198417541,148.45771711712683,155.58149123532013,175.58621329267095,False,False,False,0,-0.1689416262048078,-0.2391877356004698,BEAR_ACTIVE,False,0,SOXS
2020-10-02,142.67124587603635,148.10758504584663,155.27989773662625,175.31591680689723,False,False,False,0,-0.17766901203153995,-0.23987949154063304,BEAR_ACTIVE,False,0,SOXS
2020-10-05,140.4198768922969,147.66710534508917,155.05758544664695,175.00860778594722,False,False,False,0,-0.17965106328910319,-0.2744942047965151,BEAR_ACTIVE,False,0,SOXS
2020-10-06,140.2344733574182,147.0839520318819,154.79327900410584,174.7154843659998,False,False,False,0,-0.18317785349303595,-0.2881005881784049,BEAR_ACTIVE,False,0,SOXS
2020-10-07,142.77556345010828,146.6556442372277,154.5660055613778,174.44868013773026,False,False,False,0,-0.18426411629925377,-0.26427768067462165,BEAR_ACTIVE,False,0,SOXS
2020-10-08,137.76497016137208,146.09721710044406,154.27239451750353,174.1357804094023,False,False,False,0,-0.2090208362505347,-0.29411055927565255,BEAR_ACTIVE,False,0,SOXS
2020-10-09,134.58187190666638,145.3848719251078,153.97712131651662,173.80978600603711,False,False,False,0,-0.2065839883078041,-0.3061195652702756,BEAR_ACTIVE,False,0,SOXS
2020-10-12,132.66565407329162,144.45127638515794,153.60336241005035,173.45168313589303,False,False,False,0,-0.21781586296121247,-0.3130621134102496,BEAR_ACTIVE,False,0,SOXS
2020-10-13,135.78013736350573,143.78737636330123,153.27460418070345,173.11605033092658,False,False,False,0,-0.18815176964666624,-0.29912000926435434,BEAR_ACTIVE,False,0,SOXS
2020-10-14,136.41213661763052,143.25976847225468,152.84147232059152,172.7598604371419,False,False,False,0,-0.18012236464208042,-0.3028253360489166,BEAR_ACTIVE,False,0,SOXS
2020-10-15,138.0972687178165,142.75006059524102,152.4204381197492,172.40974277583567,False,False,False,0,-0.1690878267588375,-0.2905692393691317,BEAR_ACTIVE,False,0,SOXS
2020-10-16,135.66598718890342,142.14318250420357,151.9306647709681,172.04302609623227,False,False,False,0,-0.1616549649594885,-0.3147710819703874,BEAR_ACTIVE,False,0,SOXS
2020-10-19,133.32080718457598,141.34185837043515,151.40177919293453,171.63830434211948,False,False,False,0,-0.15507915664173144,-0.31452928790979484,BEAR_ACTIVE,False,0,SOXS
2020-10-20,134.2903387929453,140.5891710977783,150.85029136493765,171.24431051592703,False,False,False,0,-0.15553481438115702,-0.3097468975347589,BEAR_ACTIVE,False,0,SOXS
2020-10-21,134.4396433861215,139.75951690488088,150.26913126711273,170.8665349312826,False,False,False,0,-0.14777268687121115,-0.33680665833133827,BEAR_ACTIVE,False,0,SOXS
2020-10-22,135.63271761514466,139.11017997101607,149.6460878972506,170.5019141195189,False,False,False,0,-0.10494421887646233,-0.33339663594524793,BEAR_ACTIVE,False,0,SOXS
2020-10-23,135.25860502824912,138.44211409666076,149.04219636939587,170.12776466394595,False,False,False,0,-0.11854815706199473,-0.350197373497118,BEAR_ACTIVE,False,0,SOXS
2020-10-26,135.87866836602996,137.8282340682193,148.47268298447153,169.78210271805204,False,False,False,0,-0.11846800168041083,-0.34828476533467434,BEAR_ACTIVE,False,0,SOXS
2020-10-27,136.2438012474565,137.37170358884333,147.934549364293,169.42772352940224,False,False,False,0,-0.10627876015861315,-0.35260833174287454,BEAR_ACTIVE,False,0,SOXS
2020-10-28,137.94955495337396,137.17587710103484,147.3890001268704,169.0904241673261,False,False,False,0,-0.07630611276669308,-0.34404354433793305,BEAR_ACTIVE,False,0,SOXS
2020-10-29,139.74100048658804,136.99121613327657,146.79972006202462,168.7431456289119,False,False,False,0,-0.07672496033336806,-0.3338683916449512,BEAR_ACTIVE,False,0,SOXS
2020-10-30,136.24756735102696,136.67003220702605,146.16428688870795,168.41691065557524,False,False,False,0,-0.10491844825557284,-0.34262648756600245,BEAR_ACTIVE,False,0,SOXS
2020-11-02,131.53538177122775,136.22580745097264,145.45636866483343,168.07932507412096,False,False,False,0,-0.16785956283221437,-0.36977014222604077,BEAR_ACTIVE,False,0,SOXS
2020-11-03,133.6527926806779,135.8967234171356,144.77359493821962,167.77822464896565,False,False,False,0,-0.16020326538013885,-0.35110490425758,BEAR_ACTIVE,False,0,SOXS
2020-11-04,136.20262984993443,135.5680767371269,144.15413443959093,167.50221984752108,False,False,False,0,-0.14955559570631816,-0.3457470871322573,BEAR_ACTIVE,False,0,SOXS
2020-11-05,134.05683514604067,135.38266998636036,143.44059295174497,167.21156017930917,False,False,False,0,-0.16091282250700234,-0.3670894960979426,BEAR_ACTIVE,False,0,SOXS
2020-11-06,130.21248950800796,135.16420086642742,142.76780377496186,166.90420188376683,False,False,False,0,-0.19554748367406782,-0.3888960678271448,BEAR_ACTIVE,False,0,SOXS
